-0.137,1573003080000,0
-0.031,1573003140000,0
-0.154,1573003200000,0
-0.046,1573003260000,0
0.0,1573003320000,0
0.004,1573003380000,0
-0.012,1573003440000,0
-0.163,1573003500000,0
-0.128,1573003560000,0
-0.105,1573003620000,0
-0.014,1573003680000,0
-0.057,1573003740000,0
-0.064,1573003800000,0
-0.121,1573003860000,0
-0.192,1573003920000,0
-0.189,1573003980000,0
-0.092,1573004040000,0
-0.082,1573004100000,0
-0.113,1573004160000,0
-0.112,1573004220000,0
-0.127,1573004280000,0
-0.116,1573004340000,0
-0.132,1573004400000,0
-0.14,1573004460000,0
-0.16,1573004520000,0
-0.14,1573004580000,0
-0.188,1573004640000,0
-0.156,1573004700000,0
-0.17300000000000001,1573004760000,0
-0.168,1573004820000,0
-0.176,1573004880000,0
-0.168,1573004940000,0
-0.19,1573005000000,0
-0.209,1573005060000,0
-0.179,1573005120000,0
-0.157,1573005180000,0
-0.127,1573005240000,0
-0.124,1573005300000,0
-0.148,1573005360000,0
-0.223,1573005420000,0
-0.148,1573005480000,0
-0.157,1573005540000,0
-0.171,1573005600000,0
-0.16,1573005660000,0
-0.116,1573005720000,0
-0.17400000000000002,1573005780000,0
-0.134,1573005840000,0
-0.11,1573005900000,0
-0.17400000000000002,1573005960000,0
-0.212,1573006020000,0
-0.194,1573006080000,0
-0.157,1573006140000,0
-0.183,1573006200000,0
-0.194,1573006260000,0
-0.194,1573006320000,0
-0.20800000000000002,1573006380000,0
-0.18,1573006440000,0
-0.19,1573006500000,0
-0.16,1573006560000,0
-0.254,1573006620000,0
-0.215,1573006680000,0
-0.177,1573006740000,0
-0.188,1573006800000,0
-0.177,1573006860000,0
-0.149,1573006920000,0
-0.159,1573006980000,0
-0.209,1573007040000,0
-0.22,1573007100000,0
-0.189,1573007160000,0
-0.149,1573007220000,0
-0.171,1573007280000,0
-0.198,1573007340000,0
-0.15,1573007400000,0
-0.155,1573007460000,0
-0.168,1573007520000,0
-0.145,1573007580000,0
-0.13,1573007640000,0
-0.121,1573007700000,0
-0.092,1573007760000,0
-0.07200000000000001,1573007820000,0
-0.066,1573007880000,0
-0.065,1573007940000,0
-0.07,1573008000000,0
-0.088,1573008060000,0
-0.112,1573008120000,0
-0.08700000000000001,1573008180000,0
-0.105,1573008240000,0
-0.076,1573008300000,0
-0.096,1573008360000,0
-0.079,1573008420000,0
-0.129,1573008480000,0
-0.121,1573008540000,0
-0.147,1573008600000,0
-0.124,1573008660000,0
-0.145,1573008720000,0
-0.14400000000000002,1573008780000,0
-0.365,1573008840000,0
-0.42,1573008900000,0
-0.34800000000000003,1573008960000,0
-0.131,1573009020000,0
-0.097,1573009080000,0
-0.082,1573009140000,0
-0.153,1573009200000,0
-0.18,1573009260000,0
-0.128,1573009320000,0
-0.021,1573009380000,0
-0.012,1573009440000,0
-0.044,1573009500000,0
-0.01,1573009560000,0
-0.02,1573009620000,0
0.026000000000000002,1573009680000,0
0.008,1573009740000,0
0.011,1573009800000,0
0.012,1573009860000,0
0.002,1573009920000,0
0.016,1573009980000,0
0.04,1573010040000,0
0.062,1573010100000,0
0.036000000000000004,1573010160000,0
0.084,1573010220000,0
0.056,1573010280000,0
0.056,1573010340000,0
0.105,1573010400000,0
0.185,1573010460000,0
-0.036000000000000004,1573010520000,0
-0.012,1573010580000,0
0.116,1573010640000,0
0.107,1573010700000,0
0.107,1573010760000,0
0.106,1573010820000,0
0.106,1573010880000,0
0.138,1573010940000,0
0.134,1573011000000,0
0.115,1573011060000,0
0.14300000000000002,1573011120000,0
0.154,1573011180000,0
0.165,1573011240000,0
0.17500000000000002,1573011300000,0
0.168,1573011360000,0
0.22,1573011420000,0
0.193,1573011480000,0
0.211,1573011540000,0
0.203,1573011600000,0
0.251,1573011660000,0
0.268,1573011720000,0
0.259,1573011780000,0
0.23700000000000002,1573011840000,0
0.28300000000000003,1573011900000,0
0.313,1573011960000,0
0.259,1573012020000,0
0.274,1573012080000,0
0.28800000000000003,1573012140000,0
0.28700000000000003,1573012200000,0
0.322,1573012260000,0
0.33,1573012320000,0
0.333,1573012380000,0
0.315,1573012440000,0
0.333,1573012500000,0
0.34800000000000003,1573012560000,0
0.35100000000000003,1573012620000,0
0.374,1573012680000,0
0.397,1573012740000,0
0.39,1573012800000,0
0.403,1573012860000,0
0.481,1573012920000,0
0.49,1573012980000,0
0.5,1573013040000,0
0.495,1573013100000,0
0.464,1573013160000,0
0.47700000000000004,1573013220000,0
0.47700000000000004,1573013280000,0
0.444,1573013340000,0
0.47300000000000003,1573013400000,0
0.499,1573013460000,0
0.47600000000000003,1573013520000,0
0.456,1573013580000,0
0.47500000000000003,1573013640000,0
0.497,1573013700000,0
0.498,1573013760000,0
0.501,1573013820000,0
0.499,1573013880000,0
0.503,1573013940000,0
0.532,1573014000000,0
0.545,1573014060000,0
0.551,1573014120000,0
0.582,1573014180000,0
0.585,1573014240000,0
0.5680000000000001,1573014300000,0
0.533,1573014360000,0
0.554,1573014420000,0
0.581,1573014480000,0
0.602,1573014540000,0
0.606,1573014600000,0
0.627,1573014660000,0
0.634,1573014720000,0
0.627,1573014780000,0
0.653,1573014840000,0
0.648,1573014900000,0
0.644,1573014960000,0
0.634,1573015020000,0
0.7000000000000001,1573015080000,0
0.684,1573015140000,0
0.725,1573015200000,0
